marca,modelo,precio_contado,financiacion_disponible,descuento,precio_final,ubicacion,kilometraje,combustible_Diésel,combustible_Eléctrico,combustible_Gas,combustible_Gasolina,combustible_Híbrido,combustible_Híbrido Enchufable,combustible_nan,es_km0,es_demo,transmision,tipo_carroceria,asientos,potencia,puertas,mes_matriculacion2,año_matriculacion2,garantia_limpia,transmision_cod
TOYOTA,C-HR 125H Active,20990.0,0,0.0,20990.0,Málaga,111562.0,False,False,False,False,True,False,False,False,False,Automático,Todo Terreno,5.0,122.0,5.0,6.0,2020.0,12,0
BENTLEY,Bentayga 6.0 W12 Speed,394900.0,0,0.0,394900.0,Málaga,15000.0,False,False,False,True,False,False,False,False,False,Automático,Todo Terreno,5.0,635.0,5.0,4.0,2021.0,0,0
LAMBORGHINI,Huracán LP 580-2,179000.0,1,0.0,179000.0,Sevilla,74000.0,False,False,False,True,False,False,False,False,False,Automático,Desconocido,0.0,580.0,2.0,5.0,2018.0,12,0
PORSCHE,911 GT3,199990.0,1,0.0,199990.0,Madrid,14111.0,False,False,False,True,False,False,False,False,False,Manual,Desconocido,4.0,510.0,2.0,2.0,2022.0,12,1
MERCEDES-BENZ,Clase CLA Shooting Brake 200d 8G-DCT,18990.0,1,0.0,18990.0,Cádiz,189990.0,True,False,False,False,False,False,False,False,False,Automático,Stationwagon,5.0,150.0,5.0,5.0,2018.0,0,0
RENAULT,Arkana 1.6 E-Tech R.S.Line 105kW,24890.0,1,-0.04,23894.399999999998,Madrid,59400.0,False,False,False,False,True,False,False,False,False,Automático,Todo Terreno,5.0,145.0,5.0,8.0,2021.0,12,0
SKODA,Karoq 1.6TDI AdBlue Ambition,20900.0,1,0.0,20900.0,Lugo,88156.0,True,False,False,False,False,False,False,False,False,Manual,Todo Terreno,5.0,115.0,5.0,5.0,2019.0,12,1
SEAT,Ateca 1.5 EcoTSI S&S FR Special Edition,26900.0,1,0.0,26900.0,Málaga,25224.0,False,False,False,True,False,False,False,False,False,Manual,Todo Terreno,5.0,150.0,5.0,4.0,2024.0,48,1
AUDI,A4 Avant 2.0TDI DPF,10900.0,0,0.0,10900.0,Cantabria,174000.0,True,False,False,False,False,False,False,False,False,Manual,Stationwagon,5.0,120.0,5.0,11.0,2008.0,12,1
LAMBORGHINI,Huracán STO RWD,409000.0,0,0.0,409000.0,Murcia,700.0,False,False,False,True,False,False,False,False,False,Automático,Desconocido,2.0,640.0,2.0,10.0,2022.0,12,0
PEUGEOT,"308 1.2 PureTech Style 110cv 5P # NAVY,PARKTRONIC",11250.0,1,-0.04,10800.0,Madrid,36100.0,False,False,False,True,False,False,False,False,False,Manual,Desconocido,0.0,110.0,5.0,4.0,2019.0,12,1
PEUGEOT,2008 1.2 PureTech S&S Active Pack 100,13950.0,0,0.0,13950.0,Huelva,83500.0,False,False,False,True,False,False,False,False,False,Manual,Todo Terreno,5.0,100.0,5.0,1.0,2021.0,12,1
AUDI,A5 Coupé 2.0 TFSI S Line S-T 140kW,26900.0,0,0.0,26900.0,Málaga,103170.0,False,False,False,True,False,False,False,False,False,Automático,Desconocido,4.0,190.0,2.0,11.0,2017.0,12,0
HYUNDAI,Tucson Todoterreno  Automático de 5 Puertas,300.0,0,0.0,300.0,Palencia,40623.0,False,False,False,False,True,False,False,False,False,Automático,Desconocido,5.0,230.0,5.0,6.0,2021.0,0,0
BMW,X1 sDrive 18dA,19999.0,1,0.0,19999.0,Sevilla,149374.0,True,False,False,False,False,False,False,False,False,Automático,Todo Terreno,5.0,150.0,5.0,8.0,2019.0,12,0
AUDI,Q8 50 TDI quattro tiptronic ABT,76990.0,1,0.0,76990.0,Barcelona,107000.0,True,False,False,False,False,False,False,False,False,Automático,Desconocido,0.0,330.0,5.0,4.0,2020.0,12,0
BMW,X2 xDrive 25eA,27995.0,0,0.0,27995.0,Madrid,40000.0,False,False,False,False,False,True,False,False,False,Automático,Todo Terreno,5.0,220.0,5.0,1.0,2021.0,12,0
MERCEDES-BENZ,Clase GLC 300e 4Matic 9G-Tronic,38995.0,0,0.0,38995.0,Madrid,77000.0,False,False,False,False,False,True,False,False,False,Automático,Todo Terreno,5.0,320.0,5.0,7.0,2020.0,12,0
HONDA,Civic 1.0 VTEC Turbo Elegance Navi CVT,17690.0,1,0.0,17690.0,Madrid,90274.0,False,False,False,True,False,False,False,False,False,Automático,Berlina,5.0,129.0,5.0,4.0,2017.0,12,0
OPEL,Insignia ST 1.6CDTI S&S Selective Pro ecoTEC 110,15390.0,1,-0.03,14928.3,Madrid,67562.0,True,False,False,False,False,False,False,False,False,Manual,Stationwagon,5.0,110.0,5.0,7.0,2019.0,12,1
LAMBORGHINI,Urus 4.0 V8 Aut.,276600.0,0,0.0,276600.0,Murcia,8300.0,False,False,False,True,False,False,False,False,False,Automático,Todo Terreno,5.0,650.0,5.0,12.0,2020.0,12,0
MITSUBISHI,Space Star 120 MPI Motion,9990.0,1,0.0,9990.0,Madrid,46647.0,False,False,False,True,False,False,False,False,False,Manual,Berlina,5.0,71.0,5.0,2.0,2020.0,12,1
LEXUS,UX 250h Business City 2WD,23990.0,1,0.0,23990.0,Madrid,107719.0,False,False,False,False,True,False,False,False,False,Automático,Todo Terreno,5.0,184.0,5.0,11.0,2020.0,12,0
PEUGEOT,308 1.2 PureTech S&S Style 130,9490.0,1,-0.05,9015.5,Madrid,94792.0,False,False,False,True,False,False,False,False,False,Manual,Berlina,5.0,130.0,5.0,2.0,2020.0,12,1
FORD,Focus 1.0 Ecoboost MHEV Active 155,18990.0,1,-0.05,18040.5,Madrid,61091.0,False,False,False,True,False,False,False,False,False,Manual,Berlina,5.0,155.0,5.0,4.0,2023.0,12,1
PEUGEOT,3008 SUV 1.5BlueHDi GT S&S EAT8 130,24990.0,1,0.0,24990.0,Madrid,41666.0,True,False,False,False,False,False,False,False,False,Automático,Todo Terreno,5.0,130.0,5.0,2.0,2022.0,12,0
FIAT,500 1.0 Hybrid Monotrim 52kW,12990.0,1,0.0,12990.0,Madrid,21592.0,False,False,False,True,False,False,False,False,False,Manual,Berlina,4.0,70.0,3.0,1.0,2024.0,12,1
MERCEDES-BENZ,Clase CLA 180,21500.0,1,0.0,21500.0,Granada,99000.0,False,False,False,True,False,False,False,False,False,Manual,Desconocido,5.0,122.0,4.0,8.0,2018.0,12,1
OPEL,Corsa 1.2 Essentia (139CO2),6990.0,1,0.0,6990.0,Tarragona,57695.0,False,False,False,True,False,False,False,False,False,Manual,Berlina,5.0,80.0,5.0,6.0,2009.0,12,1
VOLKSWAGEN,Arteon 1.5 TSI EVO Elegance 110kW,19900.0,1,0.0,19900.0,Badajoz,150000.0,False,False,False,True,False,False,False,False,False,Manual,Desconocido,5.0,149.0,5.0,9.0,2018.0,12,1
FIAT,500 1.0 Hybrid Dolcevita 52kW,11490.0,1,0.0,11490.0,Barcelona,75000.0,False,False,False,True,False,False,False,False,False,Manual,Berlina,4.0,70.0,3.0,7.0,2022.0,12,1
BMW,Serie 1 118dA,22890.0,1,0.0,22890.0,Madrid,91802.0,True,False,False,False,False,False,False,False,False,Automático,Berlina,5.0,150.0,5.0,7.0,2020.0,12,0
LAND-ROVER,Range Rover Velar 3.0D R-Dynamic HSE 4WD Aut. 300,32990.0,0,0.0,32990.0,Madrid,188000.0,True,False,False,False,False,False,False,False,False,Automático,Todo Terreno,5.0,300.0,5.0,9.0,2018.0,12,0
MERCEDES-BENZ,Clase G 500 Station Wagon Largo Aut.,69990.0,0,0.0,69990.0,Málaga,160493.0,False,False,False,True,False,False,False,False,False,Automático,Todo Terreno,5.0,296.0,3.0,11.0,2001.0,12,0
TESLA,Model X P90D AWD,37990.0,0,0.0,37990.0,Málaga,115052.0,False,True,False,False,False,False,False,False,False,Automático,Desconocido,0.0,0.0,5.0,1.0,2016.0,12,0
BMW,Serie 1 120i,9990.0,0,-0.09,9090.9,Barcelona,62900.0,False,False,False,True,False,False,False,False,False,Automático,Berlina,5.0,150.0,5.0,12.0,2004.0,12,0
AUDI,Q4 e-tron Todoterreno  Automático de 5 Puertas,300.0,0,0.0,300.0,Palencia,18000.0,False,True,False,False,False,False,False,False,False,Automático,Desconocido,5.0,220.0,5.0,8.0,2022.0,0,0
PORSCHE,Cayenne Diesel Platinum Edition Aut.,36900.0,1,0.0,36900.0,Barcelona,135000.0,True,False,False,False,False,False,False,False,False,Automático,Todo Terreno,5.0,262.0,5.0,8.0,2016.0,12,0
KIA,Sportage 1.6 GDI Concept,16900.0,1,0.0,16900.0,Lugo,105777.0,False,False,False,True,False,False,False,False,False,Manual,Todo Terreno,5.0,135.0,5.0,6.0,2015.0,12,1
TESLA,Model 3 Long-Range Dual Motor Performance AWD,24990.0,0,-0.04,23990.399999999998,Madrid,123000.0,False,True,False,False,False,False,False,False,False,Automático,Berlina,5.0,513.0,4.0,9.0,2019.0,12,0
FERRARI,F8 Tributo Spider,340000.0,0,0.0,340000.0,Murcia,12950.0,False,False,False,True,False,False,False,False,False,Automático,Desconocido,2.0,720.0,2.0,10.0,2021.0,12,0
FERRARI,SF90 Stradale,550000.0,0,0.0,550000.0,Murcia,10300.0,False,False,False,False,False,True,False,False,False,Automático,Desconocido,2.0,1.0,2.0,2.0,2024.0,12,0
TOYOTA,Corolla 1.8 125H ACTIVE TECH E-CVT,20900.0,1,0.0,20900.0,Valencia,86571.0,False,False,False,False,True,False,False,False,False,Automático,Desconocido,0.0,122.0,5.0,2.0,2021.0,0,0
HYUNDAI,Tucson 1.6CRDI 48V Tecno 4x2,23250.0,1,0.0,23250.0,Vizcaya,104300.0,True,False,False,False,False,False,False,False,False,Manual,Todo Terreno,5.0,116.0,5.0,7.0,2019.0,12,1
McLAREN,570S,139900.0,0,0.0,139900.0,Barcelona,24000.0,False,False,False,True,False,False,False,False,False,Automático,Desconocido,0.0,0.0,2.0,9.0,2016.0,12,0
DFSK,SERES 3 S2,24500.0,1,0.0,24500.0,Burgos,15000.0,False,True,False,False,False,False,False,False,False,Automático,Todo Terreno,5.0,163.0,5.0,6.0,2023.0,72,0
PORSCHE,Cayenne Turbo Aut.,47900.0,1,0.0,47900.0,Madrid,131900.0,False,False,False,True,False,False,False,False,False,Automático,Todo Terreno,5.0,520.0,5.0,6.0,2015.0,12,0
FIAT,Tipo 1.6 Multijet II Mirror,13300.0,1,0.0,13300.0,Pontevedra,62118.0,True,False,False,False,False,False,False,False,False,Manual,Berlina,5.0,120.0,5.0,12.0,2020.0,12,1
VOLVO,XC90 T8 Twin Recharge Inscription AWD Aut.,46995.0,0,0.0,46995.0,Madrid,98000.0,False,False,False,False,False,True,False,False,False,Automático,Todo Terreno,7.0,390.0,5.0,1.0,2021.0,12,0
MERCEDES-BENZ,Clase A 200d,17890.0,1,-0.06,16816.6,Barcelona,128953.0,True,False,False,False,False,False,False,False,False,Manual,Berlina,5.0,136.0,5.0,1.0,2017.0,12,1
TOYOTA,RAV-4 2.5 hybrid 2WD Advance,24490.0,1,-0.04,23510.399999999998,Madrid,105668.0,False,False,False,False,True,False,False,False,False,Automático,Todo Terreno,5.0,218.0,5.0,3.0,2019.0,12,0
FORD,Fiesta 1.0 EcoBoost Trend 100,14490.0,1,-0.03,14055.3,Madrid,23908.0,False,False,False,True,False,False,False,False,False,Manual,Berlina,5.0,100.0,5.0,11.0,2022.0,12,1
BENTLEY,Bentayga V8,228000.0,0,0.0,228000.0,Murcia,11300.0,False,False,False,True,False,False,False,False,False,Automático,Todo Terreno,5.0,550.0,5.0,9.0,2021.0,12,0
DS,7 Crossback 2.0BlueHDi Performance Line Aut.,21990.0,1,0.0,21990.0,Madrid,81155.0,True,False,False,False,False,False,False,False,False,Automático,Todo Terreno,5.0,177.0,5.0,12.0,2020.0,12,0
SEAT,León ST 1.0 EcoTSI S&S Style 110,16490.0,1,0.0,16490.0,Ciudad Real,60000.0,False,False,False,True,False,False,False,False,False,Manual,Stationwagon,5.0,110.0,5.0,1.0,2023.0,12,1
MERCEDES-BENZ,Clase A 180CDI BE AMG Line 7G-DCT,14500.0,1,0.0,14500.0,Jaén,172000.0,True,False,False,False,False,False,False,False,False,Automático,Berlina,5.0,109.0,5.0,9.0,2013.0,12,0
PEUGEOT,508 2.0HDI Business Line 140,8990.0,0,0.0,8990.0,Madrid,179000.0,True,False,False,False,False,False,False,False,False,Manual,Berlina,5.0,140.0,4.0,8.0,2014.0,12,1
FORD,Puma 1.0 EcoBoost MHEV ST-Line 125,20000.0,1,0.0,20000.0,Madrid,25000.0,False,False,False,True,False,False,False,False,False,Manual,Todo Terreno,5.0,125.0,5.0,4.0,2023.0,12,1
BMW,X1 xDrive 18dA,20999.0,1,0.0,20999.0,Alicante,158000.0,True,False,False,False,False,False,False,False,False,Automático,Todo Terreno,5.0,150.0,5.0,1.0,2021.0,12,0
FORD,Tourneo Custom FT 300 L2 Titanium 125,19500.0,0,0.0,19500.0,Girona,58886.0,True,False,False,False,False,False,False,False,False,Manual,Monovolumen,8.0,125.0,5.0,2.0,2016.0,12,1
MERCEDES-BENZ,Clase A 200 Progressive Line Advanced 7G-DCT,36500.0,0,0.0,36500.0,Barcelona,15.0,False,False,False,True,False,False,False,True,False,Automático,Berlina,5.0,163.0,5.0,6.0,2024.0,36,0
VOLKSWAGEN,Passat 2.0TDI Highline BMT,9200.0,0,0.0,9200.0,Barcelona,177480.0,True,False,False,False,False,False,False,False,False,Manual,Berlina,5.0,140.0,4.0,5.0,2011.0,12,1
BMW,X5 xDrive50e 360 kW (489 CV),99900.0,1,0.0,99900.0,Burgos,10000.0,False,False,False,False,True,False,False,False,False,Automático,Desconocido,0.0,489.0,5.0,4.0,2025.0,36,0
MERCEDES-BENZ,Clase GLA 200 d,42400.0,0,0.0,42400.0,Las Palmas,2000.0,True,False,False,False,False,False,False,False,True,Automático,Desconocido,0.0,150.0,5.0,2.0,2025.0,36,0
MERCEDES-BENZ,Clase GLA 200 d Progressive (EURO 6d),30400.0,0,0.0,30400.0,Las Palmas,82300.0,True,False,False,False,False,False,False,False,False,Automático,Desconocido,0.0,150.0,5.0,9.0,2021.0,24,0
PORSCHE,Panamera GTS Aut.,189900.0,0,0.0,189900.0,Murcia,50.0,False,False,False,True,False,False,False,False,False,Automático,Berlina,4.0,480.0,5.0,3.0,2024.0,24,0
VOLVO,XC40 P8 Recharge Ultimate Eléctrico Puro,35490.0,1,0.0,35490.0,Toledo,6517.0,False,True,False,False,False,False,False,False,False,Automático,Todo Terreno,5.0,231.0,5.0,2.0,2023.0,0,0
MAZDA,3 2.0 e-Skyactiv-G Origin 90kW,18990.0,1,0.0,18990.0,Barcelona,67000.0,False,False,False,True,False,False,False,False,False,Manual,Berlina,5.0,122.0,5.0,10.0,2020.0,12,1
AUDI,A4 30 TDI Advanced S tronic 100kW,22500.0,1,0.0,22500.0,Cádiz,120000.0,True,False,False,False,False,False,False,False,False,Automático,Berlina,5.0,136.0,4.0,7.0,2020.0,12,0
CITROEN,C4 1.2 PURETECH 130 EAT8 PLUS GPS LL18 RADAR AR+CAM KEYLES,18900.0,1,0.0,18900.0,Madrid,11052.0,False,False,False,True,False,False,False,False,False,Automático,Desconocido,0.0,131.0,5.0,4.0,2024.0,24,0
LAND-ROVER,Range Rover Evoque Berlina  Automático de 5 Puertas,10000.0,0,0.0,10000.0,Palencia,30654.0,True,False,False,False,False,False,False,False,False,Automático,Desconocido,5.0,150.0,5.0,7.0,2020.0,0,0
VOLKSWAGEN,Tiguan 2.0TDI Life DSG 110kW,25900.0,0,0.0,25900.0,Toledo,127000.0,True,False,False,False,False,False,False,False,False,Automático,Todo Terreno,5.0,150.0,5.0,2.0,2021.0,12,0
OPEL,Insignia 1.6CDTI S&S Innovation 136,15990.0,1,0.0,15990.0,Madrid,102799.0,True,False,False,False,False,False,False,False,False,Manual,Berlina,5.0,136.0,5.0,7.0,2020.0,12,1
ASTON MARTIN,DB12 4.0 V8,289900.0,0,0.0,289900.0,Murcia,50.0,False,False,False,True,False,False,False,False,False,Automático,Desconocido,4.0,680.0,2.0,3.0,2024.0,36,0
VOLKSWAGEN,T-Cross 1.0 TSI Edition,17490.0,1,0.0,17490.0,Madrid,36082.0,False,False,False,True,False,False,False,False,False,Manual,Todo Terreno,5.0,95.0,5.0,2.0,2022.0,12,1
LAND-ROVER,Range Rover Evoque 2.0D MHEV R-Dynamic S AWD Aut. 150,26490.0,1,-0.02,25960.2,Madrid,50906.0,True,False,False,False,False,False,False,False,False,Automático,Todo Terreno,5.0,150.0,5.0,10.0,2020.0,12,0
OPEL,Crossland 1.2 S&S GS 110,14990.0,1,-0.03,14540.3,Madrid,26605.0,False,False,False,True,False,False,False,False,False,Manual,Todo Terreno,5.0,110.0,5.0,3.0,2023.0,12,1
ALFA ROMEO,Stelvio 2.2 AWD Aut. 180,25500.0,0,0.0,25500.0,Madrid,125000.0,True,False,False,False,False,False,False,False,False,Automático,Todo Terreno,5.0,180.0,5.0,9.0,2017.0,12,0
DACIA,Spring Electric Expression 45 33kW,21000.0,1,0.0,21000.0,Alicante,1.0,False,True,False,False,False,False,False,False,False,Automático,Todo Terreno,4.0,45.0,5.0,1.0,2023.0,12,0
MG,ZS SUV 1.5 VTi-Tech Comfort 78kW,15500.0,1,0.0,15500.0,Barcelona,53900.0,False,False,False,True,False,False,False,False,False,Manual,Todo Terreno,5.0,106.0,5.0,4.0,2022.0,12,1
KIA,Sportage 1.6 T-GDi Drive 150,27900.0,1,0.0,27900.0,Lugo,8172.0,False,False,False,True,False,False,False,False,False,Manual,Todo Terreno,5.0,150.0,5.0,4.0,2023.0,12,1
FIAT,500 500C 1.0 Hybrid Dolcevita 52kW,13400.0,0,0.0,13400.0,Málaga,55000.0,False,False,False,True,False,False,False,False,False,Manual,Desconocido,4.0,70.0,2.0,6.0,2021.0,12,1
PORSCHE,Panamera 4 Aut.,158800.0,0,0.0,158800.0,Murcia,50.0,False,False,False,True,False,False,False,False,False,Automático,Berlina,4.0,330.0,5.0,3.0,2024.0,24,0
LAMBORGHINI,Urus 4.0 V8 Aut.,309900.0,0,0.0,309900.0,Murcia,37900.0,False,False,False,True,False,False,False,False,False,Automático,Todo Terreno,5.0,650.0,5.0,10.0,2022.0,12,0
LAMBORGHINI,Urus S,354900.0,0,0.0,354900.0,Murcia,1600.0,False,False,False,True,False,False,False,False,False,Automático,Desconocido,0.0,666.0,5.0,5.0,2023.0,12,0
TESLA,Model S 90D AWD,33450.0,1,0.0,33450.0,Barcelona,155000.0,False,True,False,False,False,False,False,False,False,Automático,Desconocido,0.0,0.0,5.0,5.0,2017.0,12,0
PORSCHE,911 Carrera 4 Cabriolet PDK,97900.0,0,-0.07,91047.0,Girona,57649.0,False,False,False,True,False,False,False,False,False,Automático,Desconocido,4.0,350.0,2.0,4.0,2014.0,12,0
MERCEDES-BENZ,Clase GLE 350e 4Matic Aut.,66995.0,0,0.0,66995.0,Madrid,59000.0,False,False,False,False,False,True,False,False,False,Automático,Todo Terreno,5.0,333.0,5.0,1.0,2022.0,12,0
MG,ZS SUV 1.5 VTi-Tech Luxury 78kW,16590.0,1,0.0,16590.0,Madrid,19227.0,False,False,False,True,False,False,False,False,False,Manual,Todo Terreno,5.0,106.0,5.0,5.0,2024.0,12,1
FORD,Puma 1.0 EcoBoost MHEV ST-Line Aut. 125,18990.0,1,0.0,18990.0,Madrid,54647.0,False,False,False,True,False,False,False,False,False,Automático,Todo Terreno,5.0,125.0,5.0,10.0,2022.0,12,0
HYUNDAI,i20 1.0 TGDI Klass 100,14490.0,1,0.0,14490.0,Madrid,69699.0,False,False,False,True,False,False,False,False,False,Manual,Berlina,5.0,100.0,5.0,10.0,2022.0,12,1
FORD,Focus 1.5 Ecoblue Trend+ 120,14990.0,1,0.0,14990.0,Ciudad Real,100000.0,True,False,False,False,False,False,False,False,False,Manual,Berlina,5.0,120.0,5.0,3.0,2022.0,12,1
PEUGEOT,5008 SUV 1.5BlueHDi S&S Allure Pack EAT8 130,27990.0,1,0.0,27990.0,Madrid,17693.0,True,False,False,False,False,False,False,False,False,Automático,Todo Terreno,7.0,130.0,5.0,5.0,2024.0,12,0
MERCEDES-BENZ,Clase GLC 220d 4Matic Aut.,28490.0,1,0.0,28490.0,Madrid,125361.0,True,False,False,False,False,False,False,False,False,Automático,Todo Terreno,5.0,170.0,5.0,1.0,2019.0,12,0
OPEL,Crossland 1.2 S&S GS Line 110,14790.0,1,-0.03,14346.3,Madrid,17758.0,False,False,False,True,False,False,False,False,False,Manual,Todo Terreno,5.0,110.0,5.0,1.0,2023.0,12,1
LAMBORGHINI,Urus 4.0 V8 Aut.,306000.0,0,0.0,306000.0,Murcia,7900.0,False,False,False,True,False,False,False,False,False,Automático,Todo Terreno,5.0,650.0,5.0,11.0,2022.0,12,0
CITROEN,C3 1.2 PureTech S&S Feel Pack 83,12600.0,1,0.0,12600.0,Almería,39550.0,False,False,False,True,False,False,False,False,False,Manual,Berlina,5.0,83.0,5.0,4.0,2021.0,0,1
FIAT,500X 1.6 E-Torq Pop Star 4x2,11990.0,1,0.0,11990.0,Tarragona,83594.0,False,False,False,True,False,False,False,False,False,Manual,Todo Terreno,5.0,110.0,5.0,11.0,2015.0,12,1
PEUGEOT,508 1.5BlueHDi S&S Active EAT8 130,16500.0,1,0.0,16500.0,Toledo,88000.0,True,False,False,False,False,False,False,False,False,Automático,Berlina,5.0,130.0,5.0,1.0,2022.0,12,0
MERCEDES-BENZ,Clase GLC Coupé 220d 4Matic 9G-Tronic,45990.0,0,0.0,45990.0,Málaga,78595.0,True,False,False,False,False,False,False,False,False,Automático,Desconocido,5.0,194.0,5.0,10.0,2019.0,12,0
LINCOLN,Nautilus 2.0L EcoBoost AWD,87400.0,0,0.0,87400.0,Huesca,10500.0,False,False,False,True,False,False,False,False,False,Automático,Desconocido,0.0,250.0,5.0,6.0,2024.0,0,0
JAGUAR,F-Pace 2.0i4D R-Sport Aut. AWD 180,18900.0,1,-0.05,17955.0,Girona,165000.0,True,False,False,False,False,False,False,False,False,Automático,Todo Terreno,5.0,180.0,5.0,11.0,2016.0,12,0
PORSCHE,911 Turbo S Cabriolet PDK,295600.0,0,0.0,295600.0,Murcia,50.0,False,False,False,True,False,False,False,False,False,Automático,Desconocido,2.0,650.0,2.0,3.0,2024.0,24,0
OPEL,Mokka 1.2 Turbo GS Line,16399.0,1,0.0,16399.0,Madrid,21881.0,False,False,False,True,False,False,False,False,False,Manual,Desconocido,0.0,131.0,5.0,7.0,2021.0,12,1
FORD,Mustang Ecoboost Premium 2024,56500.0,0,0.0,56500.0,Barcelona,100.0,False,False,False,True,False,False,False,False,False,Automático,Desconocido,0.0,314.0,5.0,3.0,2024.0,12,0
FORD,C-Max Grand 1.6TDCi Titanium,8960.0,1,-0.09,8153.6,Barcelona,138191.0,True,False,False,False,False,False,False,False,False,Manual,Monovolumen,5.0,115.0,5.0,5.0,2015.0,12,1
BENTLEY,Continental V8 GT Mulliner,315000.0,0,0.0,315000.0,Murcia,150.0,False,False,False,True,False,False,False,False,False,Automático,Desconocido,4.0,550.0,2.0,12.0,2023.0,24,0
LAND-ROVER,Discovery Sport 2.0Si4 MHEV R-Dynamic S AWD Auto,28890.0,1,0.0,28890.0,Madrid,111209.0,False,False,False,True,False,False,False,False,False,Automático,Todo Terreno,5.0,200.0,5.0,3.0,2021.0,12,0
VOLKSWAGEN,T-Cross 1.0 TSI Advance 81kW,19990.0,1,0.0,19990.0,Madrid,70750.0,False,False,False,True,False,False,False,False,False,Manual,Todo Terreno,5.0,110.0,5.0,5.0,2023.0,12,1
BENTLEY,Flying Spur V8 Azure,279800.0,0,0.0,279800.0,Murcia,6100.0,False,False,False,True,False,False,False,False,False,Automático,Berlina,5.0,549.0,4.0,4.0,2023.0,12,0
HYUNDAI,ix20 1.6CRDI Bluedrive Tecno Sky,4499.0,0,0.0,4499.0,Madrid,260000.0,True,False,False,False,False,False,False,False,False,Manual,Monovolumen,5.0,115.0,5.0,1.0,2013.0,6,1
NISSAN,X-Trail 1.5 VC Turbo MHEV N-Connecta XTronic 4x2 5pl.,34500.0,1,0.0,34500.0,Sevilla,10731.0,False,False,False,True,False,False,False,False,False,Automático,Todo Terreno,5.0,163.0,5.0,2.0,2024.0,12,0
AUDI,A6 RS6 Avant TFSI quattro Tiptronic,89900.0,0,0.0,89900.0,Barcelona,92000.0,False,False,False,True,False,False,False,False,False,Automático,Stationwagon,5.0,600.0,5.0,2.0,2020.0,12,0
BMW,X2 iX2 xDrive30A M Sport Pro,65990.0,0,0.0,65990.0,Málaga,4006.0,False,True,False,False,False,False,False,False,False,Automático,Todo Terreno,5.0,313.0,5.0,8.0,2024.0,1,0
DACIA,Sandero Stepway,17970.0,1,0.0,17970.0,Valencia,69900.0,False,False,False,True,False,False,False,False,False,Manual,Desconocido,0.0,100.0,5.0,1.0,2021.0,12,1
HYUNDAI,Tucson 1.6 TGDI HEV Tecno 2C AT,24950.0,1,0.0,24950.0,Barcelona,77000.0,False,False,False,False,True,False,False,False,False,Automático,Todo Terreno,5.0,230.0,5.0,1.0,2021.0,12,0
KIA,Niro 1.6 HEV Emotion,19300.0,1,0.0,19300.0,Zaragoza,100162.0,False,False,False,False,True,False,False,False,False,Automático,Todo Terreno,5.0,141.0,5.0,9.0,2020.0,12,0
TOYOTA,Corolla 125H Business Plus,18890.0,1,0.0,18890.0,Sevilla,83500.0,False,False,False,False,True,False,False,False,False,Automático,Berlina,5.0,122.0,5.0,5.0,2020.0,12,0
TOYOTA,C-HR 1.8 125H Advance,16990.0,1,0.0,16990.0,Las Palmas,99000.0,False,False,False,False,True,False,False,False,False,Automático,Desconocido,0.0,122.0,5.0,1.0,2018.0,12,0
BMW,X4 xDrive 25dA,27980.0,1,-0.02,27420.399999999998,Alicante,171942.0,True,False,False,False,False,False,False,False,False,Automático,Desconocido,5.0,231.0,5.0,11.0,2018.0,12,0
FORD,S-Max 2.0TDCi Panther Titanium Powershift 150,17900.0,0,-0.04,17184.0,Madrid,165000.0,True,False,False,False,False,False,False,False,False,Automático,Monovolumen,7.0,150.0,5.0,10.0,2019.0,12,0
